STATISTIC,Statistic Label,TLIST,Year,C03341V04028,Stamp Duty Event,C03721V04469,Transaction Class,C03788V04538,NUTS 3 Region,C03722V04470,Type of Buyer,UNIT,VALUE
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,Number,1880.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,Number,1760.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,Number,1670.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,Number,2580.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,Number,4760.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,Number,2200.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,Number,1090.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,IE0,Ireland,-,All buyer types,Number,21880.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,IE0,Ireland,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,IE0,Ireland,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,Number,1470.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,Number,1910.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,Number,1740.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,Number,1870.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,Number,3150.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,Number,7210.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,Number,3420.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,Number,1130.0
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,Number,
CRP01C1,Volume of Sales,2015,2015,2,Executions,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,Number,
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,IE0,Ireland,-,All buyer types,Number,40150.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,IE0,Ireland,110,Buyer with child/children,Number,12890.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,IE0,Ireland,120,Buyer without child/children,Number,27260.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,Number,3070.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,Number,770.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,Number,2300.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,Number,3530.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,Number,1030.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,Number,2500.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,Number,3570.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,Number,1080.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,Number,2490.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,Number,3530.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,Number,1020.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,Number,2510.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,Number,5710.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,Number,1720.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,Number,4000.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,Number,12820.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,Number,4460.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,Number,8360.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,Number,5670.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,Number,2120.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,Number,3550.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,Number,2250.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,Number,700.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,Number,1560.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,IE0,Ireland,-,All buyer types,Number,17010.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,IE0,Ireland,110,Buyer with child/children,Number,1810.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,IE0,Ireland,120,Buyer without child/children,Number,15200.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,Number,1560.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,Number,160.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,Number,1400.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,Number,1680.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,Number,180.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,Number,1500.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,Number,1690.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,Number,210.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,Number,1480.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,Number,1630.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,Number,190.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,Number,1440.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,Number,2500.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,Number,240.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,Number,2250.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,Number,4830.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,Number,470.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,Number,4360.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,Number,2050.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,Number,230.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,Number,1820.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,Number,1080.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,Number,130.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,Number,960.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,IE0,Ireland,-,All buyer types,Number,23140.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,IE0,Ireland,110,Buyer with child/children,Number,11080.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,IE0,Ireland,120,Buyer without child/children,Number,12060.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,Number,1510.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,Number,610.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,Number,900.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,Number,1850.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,Number,840.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,Number,1000.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,Number,1880.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,Number,870.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,Number,1010.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,Number,1910.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,Number,840.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,Number,1070.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,Number,3220.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,Number,1480.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,Number,1740.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,Number,7990.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,Number,3990.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,Number,4000.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,Number,3620.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,Number,1890.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,Number,1730.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,Number,1170.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,Number,570.0
CRP01C1,Volume of Sales,2016,2016,1,Filings,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,Number,600.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,IE0,Ireland,-,All buyer types,Number,39770.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,IE0,Ireland,110,Buyer with child/children,Number,12720.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,IE0,Ireland,120,Buyer without child/children,Number,27060.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,Number,2970.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,Number,740.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,Number,2230.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,Number,3460.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,Number,1010.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,Number,2460.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,Number,3520.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,Number,1060.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,Number,2460.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,Number,3500.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,Number,1010.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,Number,2490.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,Number,5650.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,Number,1700.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,Number,3960.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,Number,12800.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,Number,4410.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,Number,8390.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,Number,5630.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,Number,2100.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,Number,3540.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,Number,2240.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,Number,700.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,Number,1540.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,110,Sole transactions,IE0,Ireland,-,All buyer types,Number,16820.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,110,Sole transactions,IE0,Ireland,110,Buyer with child/children,Number,1800.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,110,Sole transactions,IE0,Ireland,120,Buyer without child/children,Number,15020.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,Number,1520.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,Number,160.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,Number,1360.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,Number,1670.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,Number,180.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,Number,1490.0
CRP01C1,Volume of Sales,2016,2016,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,Number,1680.0
